date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2026-04-21,2026,Cache County Council Council Meeting,Council,10,approve minutes,,Motion passes.,Mark Hurd,JoAnn Bennett,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,10,approve minutes,,Motion passes.,Mark Hurd,JoAnn Bennett,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,10,approve minutes,,Motion passes.,Mark Hurd,JoAnn Bennett,Keegan Garrity,Absent,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,11,close public hearing on Ordinance 2026-14,,Motion passes.,David Erickson,Kathryn Beus,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,11,close public hearing on Ordinance 2026-14,,Motion passes.,David Erickson,Kathryn Beus,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,11,close public hearing on Ordinance 2026-14,,Motion passes.,David Erickson,Kathryn Beus,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,11,close public hearing on Ordinance 2026-14,,Motion passes.,David Erickson,Kathryn Beus,Sandi Goodlander,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,11,close public hearing on Ordinance 2026-14,,Motion passes.,David Erickson,Kathryn Beus,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,11,close public hearing on Ordinance 2026-14,,Motion passes.,David Erickson,Kathryn Beus,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,12,close public hearing on Ordinance 2026-15,,Motion passes.,David Erickson,Kathryn Beus,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,12,close public hearing on Ordinance 2026-15,,Motion passes.,David Erickson,Kathryn Beus,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,12,close public hearing on Ordinance 2026-15,,Motion passes.,David Erickson,Kathryn Beus,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,12,close public hearing on Ordinance 2026-15,,Motion passes.,David Erickson,Kathryn Beus,Sandi Goodlander,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,12,close public hearing on Ordinance 2026-15,,Motion passes.,David Erickson,Kathryn Beus,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,12,close public hearing on Ordinance 2026-15,,Motion passes.,David Erickson,Kathryn Beus,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,12,close public hearing on Ordinance 2026-15,,Motion passes.,David Erickson,Kathryn Beus,Keegan Garrity,Absent,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,13,close public hearing on Ordinance 2026-17,,Motion passes.,Kathryn Beus,Mark Hurd,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,13,close public hearing on Ordinance 2026-17,,Motion passes.,Kathryn Beus,Mark Hurd,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,13,close public hearing on Ordinance 2026-17,,Motion passes.,Kathryn Beus,Mark Hurd,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,13,close public hearing on Ordinance 2026-17,,Motion passes.,Kathryn Beus,Mark Hurd,Sandi Goodlander,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,13,close public hearing on Ordinance 2026-17,,Motion passes.,Kathryn Beus,Mark Hurd,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,13,close public hearing on Ordinance 2026-17,,Motion passes.,Kathryn Beus,Mark Hurd,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,13,close public hearing on Ordinance 2026-17,,Motion passes.,Kathryn Beus,Mark Hurd,Keegan Garrity,Absent,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,14,close public hearing on Ordinance 2026-18,,Motion passes.,David Erickson,Nolan Gunnell,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,14,close public hearing on Ordinance 2026-18,,Motion passes.,David Erickson,Nolan Gunnell,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,14,close public hearing on Ordinance 2026-18,,Motion passes.,David Erickson,Nolan Gunnell,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,14,close public hearing on Ordinance 2026-18,,Motion passes.,David Erickson,Nolan Gunnell,Sandi Goodlander,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,14,close public hearing on Ordinance 2026-18,,Motion passes.,David Erickson,Nolan Gunnell,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,14,close public hearing on Ordinance 2026-18,,Motion passes.,David Erickson,Nolan Gunnell,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,14,close public hearing on Ordinance 2026-18,,Motion passes.,David Erickson,Nolan Gunnell,Keegan Garrity,Absent,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,15,close public hearing on Ordinance 2026-19,,Motion passes.,Nolan Gunnell,Kathryn Beus,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,15,close public hearing on Ordinance 2026-19,,Motion passes.,Nolan Gunnell,Kathryn Beus,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,15,close public hearing on Ordinance 2026-19,,Motion passes.,Nolan Gunnell,Kathryn Beus,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,15,close public hearing on Ordinance 2026-19,,Motion passes.,Nolan Gunnell,Kathryn Beus,Sandi Goodlander,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,15,close public hearing on Ordinance 2026-19,,Motion passes.,Nolan Gunnell,Kathryn Beus,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,15,close public hearing on Ordinance 2026-19,,Motion passes.,Nolan Gunnell,Kathryn Beus,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,16,close public hearing,,Motion passes.,David Erickson,Mark Hurd,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,16,close public hearing,,Motion passes.,David Erickson,Mark Hurd,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,16,close public hearing,,Motion passes.,David Erickson,Mark Hurd,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,16,close public hearing,,Motion passes.,David Erickson,Mark Hurd,Sandi Goodlander,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,16,close public hearing,,Motion passes.,David Erickson,Mark Hurd,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,16,close public hearing,,Motion passes.,David Erickson,Mark Hurd,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,16,close public hearing,,Motion passes.,David Erickson,Mark Hurd,Keegan Garrity,Absent,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,17,approve the request and deliver all monies to the respective districts,,Motion fails.,David Erickson,JoAnn Bennett,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,17,approve the request and deliver all monies to the respective districts,,Motion fails.,David Erickson,JoAnn Bennett,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,17,approve the request and deliver all monies to the respective districts,,Motion fails.,David Erickson,JoAnn Bennett,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,17,approve the request and deliver all monies to the respective districts,,Motion fails.,David Erickson,JoAnn Bennett,Sandi Goodlander,Nay,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,17,approve the request and deliver all monies to the respective districts,,Motion fails.,David Erickson,JoAnn Bennett,Kathryn Beus,Nay,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,17,approve the request and deliver all monies to the respective districts,,Motion fails.,David Erickson,JoAnn Bennett,Mark Hurd,Nay,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,17,approve the request and deliver all monies to the respective districts,,Motion fails.,David Erickson,JoAnn Bennett,Keegan Garrity,Absent,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,18,"approve the request for authorization, distributing the monies to the proper recipients, with the exception of $77,092.60 which will be withheld from Cache County School District and given to North Logan City",,Motion passes.,David Erickson,Mark Hurd,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,18,"approve the request for authorization, distributing the monies to the proper recipients, with the exception of $77,092.60 which will be withheld from Cache County School District and given to North Logan City",,Motion passes.,David Erickson,Mark Hurd,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,18,"approve the request for authorization, distributing the monies to the proper recipients, with the exception of $77,092.60 which will be withheld from Cache County School District and given to North Logan City",,Motion passes.,David Erickson,Mark Hurd,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,18,"approve the request for authorization, distributing the monies to the proper recipients, with the exception of $77,092.60 which will be withheld from Cache County School District and given to North Logan City",,Motion passes.,David Erickson,Mark Hurd,Sandi Goodlander,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,18,"approve the request for authorization, distributing the monies to the proper recipients, with the exception of $77,092.60 which will be withheld from Cache County School District and given to North Logan City",,Motion passes.,David Erickson,Mark Hurd,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,18,"approve the request for authorization, distributing the monies to the proper recipients, with the exception of $77,092.60 which will be withheld from Cache County School District and given to North Logan City",,Motion passes.,David Erickson,Mark Hurd,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,18,"approve the request for authorization, distributing the monies to the proper recipients, with the exception of $77,092.60 which will be withheld from Cache County School District and given to North Logan City",,Motion passes.,David Erickson,Mark Hurd,Keegan Garrity,Absent,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,19,enter into the board of equalization,,Motion passes.,Kathryn Beus,Nolan Gunnell,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,19,enter into the board of equalization,,Motion passes.,Kathryn Beus,Nolan Gunnell,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,19,enter into the board of equalization,,Motion passes.,Kathryn Beus,Nolan Gunnell,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,19,enter into the board of equalization,,Motion passes.,Kathryn Beus,Nolan Gunnell,Sandi Goodlander,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,19,enter into the board of equalization,,Motion passes.,Kathryn Beus,Nolan Gunnell,Mark Hurd,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,19,enter into the board of equalization,,Motion passes.,Kathryn Beus,Nolan Gunnell,JoAnn Bennett,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,19,enter into the board of equalization,,Motion passes.,Kathryn Beus,Nolan Gunnell,Keegan Garrity,Absent,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,20,approve the three medical property tax exemptions,,Motion passes.,David Erickson,Nolan Gunnell,David Erickson,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,20,approve the three medical property tax exemptions,,Motion passes.,David Erickson,Nolan Gunnell,Kathryn Beus,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
2026-04-21,2026,Cache County Council Council Meeting,Council,20,approve the three medical property tax exemptions,,Motion passes.,David Erickson,Nolan Gunnell,Nolan Gunnell,Aye,legislative/minutes/2026/2026-04-21_council.md,citysite_minutes
